alpha_io a_wl_io bio_hum_cn b_wl_io dcatch_dlai_io dqcrit_io dz0v_dh_io f0_io fd_io g_area_io g_root_io g_wood_io gs_nvg_io hw_sw_io kaps_roth knl_io lai_max_io lai_min_io lma_io n_inorg_turnover nmass_io nr_io retran_l_io retran_r_io r_grow_io rootd_ft_io sigl_io sorp tleaf_of_io tlow_io tupp_io l_vg_soil nbp_lnd_sum fLuc_lnd_sum npp_nlim_lnd_sum cSoil_lnd_sum cVeg_lnd_sum fHarvest_lnd_sum lai_lnd_sum rh_lnd_sum treeFrac_lnd_sum c3PftFrac_lnd_sum c4PftFrac_lnd_sum shrubFrac_lnd_sum baresoilFrac_lnd_sum
0.407348795043195 0.39009456438721 0.387972671109907 0.621950793799539 0.951824433570337 0.570950782493503 0.400849250373708 0.578632747867322 0.556763705383384 0.845563526728237 0.629586281811468 0.457889117549785 0.528915773244535 0.646719600640021 0.0710234191749176 0.425731741563798 0.878828625077976 0.272151859501084 0.0571435891270635 0.591730544997409 0.25246630244699 0.471648205592386 0.647568606948389 0.414088302403593 0.242759259883433 0.41854260975841 0.588347238353451 0.242068907711871 0.418417720595653 0.787810790270272 0.717818231477995 0.447368809088944 16299.9882330009 61.0829476292316 1523180.02583773 1403093655453847 17493894528119.7 89959.148081449 198244289913601 1416859.80657565 68711503106.0082 1366663998308943 5017554286226122 9181173910857.8 6399362823307517
0.44913498579904 0.756364009649813 0.523041571596614 0.614850690433519 0.672841719167761 0.402235090614689 0.51441184930702 0.692282677961352 0.542950444565036 0.916402730083924 0.632345831657152 0.551337264473238 0.688829725991606 0.305188393368457 0.432401059214717 0.407973384876279 0.545210842804026 0.728107208105231 0.581612281514253 0.353262311930928 0.326399529517718 0.818689571236818 0.591086204789334 0.8387262664208 0.678091520841539 0.592119375846177 0.61437082271573 0.658846253877198 0.247607108316681 0.833672108872944 0.806890701875504 0.283119174080808 -3972.99137733511 47.7451039167763 1569417.63070336 766480101796555 20945147049631 73271.4711448023 124222672718464 1500071.40583197 66402554932.3065 888639716574132 3925261242146214 7525104344293.4 7978506731435387
0.5857996646396 0.67937581699651 0.370860343443675 0.238200461197287 0.339186111525253 0.645942538308618 0.389014475659752 0.448587326070921 0.157340476516105 0.201292637618533 0.382236263241695 0.741719076810949 0.860985385946296 0.717560564415846 0.753293266796417 0.286914963682073 0.285438521592181 0.343087321970822 0.862097147657631 0.668659342909459 0.174424242685692 0.78950169759197 0.547968166872497 0.510171855241165 0.230001395859239 0.233943584502021 0.622410466545057 0.65104330318102 0.655391757814064 0.569570109099891 0.451489796274774 0.505944197183152 31653.5386519913 3114.39106563707 1873231.77735771 592389298983829 379426301335820 124850.133710427 167965344146544 1713613.71394063 2983423766013116 1334097681949134 1207254487972795 105599884610387 7156478553909753
0.655947153978725 0.460323867026546 0.974752535205726 0.425858241038584 0.738503121288759 0.59729761564826 0.788204333454514 0.672991288430388 0.321045501574613 0.77076430700947 0.18975428694817 0.412761169032963 0.465411355724668 0.4640483495023 0.611177562694309 0.686028598407933 0.264307592377409 0.566063768832926 0.566261908039383 0.225199503410596 0.898256385030681 0.473427505113567 0.680115453804706 0.227715796651838 0.9174441622623 0.256433570701587 0.469187023007999 0.680143683597337 0.342408561061065 0.625668554720879 0.453245115953269 0.339828187865724 36776.4555230925 555.605140209475 1912583.54670419 1056757714404497 551711107847860 92527.2275263188 215794041551705 1782724.25851456 2683556691617676 1741042777273624 2864528997125832 485361387268967 5025496959080423
0.697310428400638 0.25080279716363 0.818886010381414 0.742818685498363 0.458132177603951 0.480005632343136 0.69464205225894 0.586193995805812 0.250797622446544 0.197448811210725 0.81739337273138 0.821001821769913 0.554998654201335 0.617025905493817 0.434223629544736 0.398818046932355 0.587392577704839 0.244689427385681 0.734980179917065 0.435975334811281 0.674506635353981 0.28750819982648 0.430227030823516 0.702602086971745 0.777188380870552 0.654783701798625 0.794918646134171 0.45755246270228 0.439117148109978 0.608160727437487 0.279610572224094 0.546500678009074 55148.801804557 2119.82322636921 1902959.37750349 788236128067105 564863031772185 119262.711535472 145300538849774 1726428.0409371 2301271901656290 1268690924195332 1578825307440764 439743705514499 7204304810271898
0.727636824777936 0.679294820864123 0.469031765139193 0.690559328422417 0.549539616484396 0.446098692880193 0.444548506865558 0.641416170074548 0.374368768605157 0.702115134126883 0.137001998513065 0.575161097599011 0.853459139511336 0.448956540049899 0.29559551419579 0.860515030341334 0.602978996367372 0.651505266508564 0.270616350253361 0.875369901148941 0.303764681749031 0.278169935475929 0.0653526892406035 0.65809003245806 0.383641053588652 0.69394334070666 0.299982860082318 0.287849369634461 0.167051119996354 0.618440234156027 0.42567749714891 0.501293401106168 18116.4733028053 104.455919808605 1445375.9153619 608238478977210 21392443826810.2 119852.340518598 120816312901857 1307302.64562069 65272290813.5558 932766346730115 3421324742965810 123368074880435 8322480349422588
0.352755607907397 0.569967309241673 0.2349090951402 0.597886091649075 0.592368786262496 0.739692409679867 0.674247842044925 0.893532366313816 0.971878771545479 0.336162567054645 0.681960429722005 0.275900489696904 0.553268798538182 0.764379223475893 0.510874903553332 0.244427240493562 0.517168198105431 0.104803877392651 0.360257564962999 0.648125328067602 0.640813149033289 0.59427009195941 0.38154929093392 0.772057107517906 0.564491978416885 0.457744296917821 0.111892380692382 0.922656484709732 0.412956064589589 0.188601000748567 0.395261183594652 0.756686473368474 8029.61257548957 44.8580003855262 951627.465373486 380645795874801 55111406644751.6 65965.7890421428 98086833032474.6 877587.205755468 222598257671074 1335000563882743 3538683783276622 431288921673538 7265759960056114
0.607349146645574 0.958739791605018 0.463933726492402 0.327751435480412 0.299055093154784 0.866554627997064 0.302165707348626 0.69882909051682 0.304824100484431 0.521565069652089 0.513604929416484 0.608116558175694 0.245218866467571 0.507345488478214 0.662373256806916 0.299993023276759 0.724307270324275 0.536219968307392 0.419647854632924 0.378866195277805 0.199951383648525 0.662313366966243 0.27530521839565 0.638565777780765 0.877588878727214 0.59812152493275 0.350836928855289 0.639891578126609 0.913448022104998 0.841606566148691 0.553890627248984 0.358495549055585 -3225.13030375283 74.812213561341 1662356.03945454 545073627962001 14882921865991.8 76512.1706186051 115295762548289 1588994.18694716 135994405343.271 1343651199895024 3364705107573029 32928365423412.7 8045436141254680
0.615784586396245 0.529863871848408 0.191155929807595 0.187484110237669 0.685063803591116 0.619419925704726 0.704750215011457 0.842173828492899 0.592971514309947 0.570409251032992 0.224808590966092 0.503083865739552 0.649903604256701 0.476725725296345 0.418945268274061 0.37198383166316 0.620448185192212 0.761864736128805 0.267677741832914 0.624507493694716 0.742324739565562 0.121455682604724 0.683154567314155 0.179880040404807 0.132445807510221 0.207563542574159 0.36993644606342 0.418111885164649 0.662427983381959 0.511679224522852 0.116389666120616 0.689876643446001 32999.8591028933 1005.2453380307 1936958.91626488 1118568842770128 405327032462373 132432.453632299 305016220870273 1770521.35995083 2141380251841321 2060408123319174 2720600863578392 508190280399546 5358876284201213
0.55443745703815 0.625256449212561 0.69775007267769 0.884130991057298 0.936343862370445 0.418146516949366 0.217068952174285 0.515446894567007 0.707093085511131 0.426947214928861 0.30047514815791 0.0265938609341722 0.494042431960577 0.739965222916465 0.398906610846632 0.704108139486139 0.69369140706756 0.600441085324982 0.490794334173414 0.298286698638944 0.430759860863832 0.832762209895395 0.104302947799711 0.298172195611684 0.80914058848893 0.611331117515127 0.482207903162671 0.446948784594081 0.446693746190597 0.234729521263142 0.351767728062721 0.310331131496275 -4964.49328945737 66.7723523455893 1433603.10792285 873726513392712 42661907378960 68232.264028866 208184794686979 1370268.5648311 65193569600.4263 713553854947522 5848603786153628 26784394287.2723 6230585844001445
0.382469425847296 0.483501444104623 0.394564837890692 0.685609870415836 0.810243914553748 0.44331297189344 0.760660208584659 0.128032968976406 0.600690430231449 0.60324408362734 0.731669679689732 0.597513220841654 0.236959796981263 0.184879333189506 0.72625304407287 0.591008159391663 0.209136866341979 0.477794287086645 0.174007916821551 0.759586552238669 0.571342602278446 0.256459474236902 0.419623555649448 0.728427027354123 0.906317102702391 0.676466738666148 0.671293541058137 0.199756803492152 0.419405131645838 0.295248247758693 0.171673845018905 0.127555784158848 8969.26944189532 54.0144520319586 976651.168260095 326453392171074 26347680719904.5 76495.9682882148 88379926283582.7 891131.916077953 75448139057149.4 728678598515416 4002850151243010 298282170857071 7690196868502996
0.470197173179588 0.471387237171716 0.29394985110519 0.329635859366748 0.774114915678168 0.535163527147835 0.474570619854756 0.510452452280309 0.525957164503857 0.362390200179205 0.808423789039446 0.0786461408650467 0.833855321163908 0.680142927349792 0.737406775735754 0.329197839228316 0.808545526371436 0.55135401629954 0.788874323102843 0.472786097820002 0.21972989897338 0.514679671872453 0.0955937722867809 0.809886961030491 0.14247919218274 0.244204348303212 0.883100819138503 0.30291654773585 0.763145963822139 0.575429191726764 0.498991780772198 0.784927163928248 3679.40897989431 151.415238406547 2082565.02331613 678604176211474 97670060169185.2 113763.614429388 159922212339567 1964970.58467931 359570369450396 1590687511119367 3172351887246836 214481313858918 7449765212756944
0.414081273073628 0.457957527096533 0.291327909131239 0.193109997880813 0.228571843276974 0.773049870291982 0.416355303723813 0.439039235961263 0.31290549685796 0.954061983580288 0.238742951200145 0.500017023604597 0.548724177998777 0.849514365437344 0.158237482885352 0.333494784026869 0.416541603121132 0.575342925972805 0.627577878702499 0.514490087829453 0.217996057914201 0.313355937410371 0.856102552597091 0.846889549302938 0.308231307597608 0.439618220937716 0.203559028267902 0.222658661040225 0.630535984581584 0.615252652051514 0.845031161638989 0.274400683377905 23954.7815429386 175.324975453308 1531283.77037663 1183207783474209 200706890890879 100489.152070931 159641989314700 1406664.51225134 1732877189218646 1653318946227586 1698346668061483 287022454538052 7417382505319681
0.359707902437457 0.175820131063827 0.261293877834155 0.577756321526512 0.135514942930363 0.763027872367886 0.0948478292018172 0.25793670391783 0.517512120154793 0.674397737422298 0.276269393134622 0.642663698242554 0.328524302055274 0.248434885989799 0.276590695888 0.37368842713198 0.851545406055865 0.255740370844318 0.716789125946642 0.529159049604756 0.340928918846086 0.275355430919734 0.577213755969814 0.582846451304778 0.718547384274626 0.856673850562595 0.7056770238262 0.416127942399575 0.398300976366802 0.299669531655508 0.551729973881693 0.49762383153625 -4043.82454585358 44.5756781414947 1645926.53544732 922962263655681 80059181316212.8 81649.9127959982 113010334559595 1568275.87151903 489975972639395 777930507254655 3430733399102185 147968206797891 7946232393345033
0.547987267405877 0.860718081275848 0.609489141321347 0.745068696938821 0.350236767496256 0.172282209663314 0.689648524164105 0.311299181115298 0.668750916531022 0.285192378526638 0.056544008456923 0.244235183456117 0.370294479464228 0.28488085203171 0.19827179156819 0.0666832124865476 0.337755180390114 0.670708921059078 0.494620737089319 0.704188329481377 0.506490443466833 0.762719679015879 0.660339429875275 0.109188319740046 0.911490502626224 0.865141682160499 0.201275274484371 0.768672650747367 0.407379111250734 0.268911793987454 0.495719741666591 0.205473371862468 20047.1685551031 136.579191711322 1320236.28995648 1068903292048098 34670043002444.1 98645.6602661772 170714594173783 1201406.88194349 10459115269950.8 1276752560325748 5885253731156792 63158311655067 5559825775608854
0.78040174448814 0.70388141476206 0.948281464336605 0.440349840938155 0.464272216359203 0.296628426903333 0.452372436540245 0.138069253119196 0.221955630356709 0.688504377507602 1 0.429144369345021 0.683875183162949 0.737747405533687 0.681794030050326 0.33189951151663 0.6391351146347 0.416456967530197 0.654437522213575 0.0236313248588253 0.229291332082354 0.325653577325271 0.811806363884522 0.597755629238931 0.621948589747501 0.542087223737697 0.568364752221272 0.970916418912446 0.284592757120017 0.365119139664035 0.812745088523933 0.663722033976364 19463.2940126455 129.028979289494 2891640.62239662 992688677264159 186533447940167 121254.677540346 160992481670745 2750793.62186434 754497107806894 2191737985035685 3312527429199140 571014860183391 5970210267186261
0.519411623999832 0.722782528399304 0.861475726645195 0.196297218646127 0.456104756134294 0.780965797865661 0.164769176436129 0.175989316645641 0.360497028863982 0.53576563254784 0.563202187556439 0.873589953202237 0.458913204096065 0.890530257168664 0.531711458788579 0.451667381600406 0.152663467313873 0.0880408327661404 0.356155336934704 0.186396317383667 0.373481681324541 0.647101998636874 0.349079601423304 0.307969951538592 0.700180459377218 0.757613389601169 0.558980848817054 0.248917660048351 0.840406526552545 0.796162227414048 0.188241531854482 0.963884183323276 19358.1242433664 137.666597403359 1635834.14721978 629470360267799 154673883859794 93763.9618718409 137445168583349 1522574.54790991 2282004130332494 1278367717014345 3570299997675798 305804606663134 5346059785887081
0.91197391274921 0.439390026931468 0.499965916393668 0.168876100416061 0.556800055394339 0.625487398356614 0.510973122866237 0.0824967354987699 0.700678901209216 0.57951656223251 0.510645792025693 0.0408074883498479 0.708394622903042 0.236858180353419 0.337506671876667 0.462862862822815 0.0552189917676278 0.596461609193991 0.814185864334933 0.699570046815517 0.601527563978212 0.574606784229082 0.261027584513906 0.324508835064852 0.537775252550066 0.687674761391816 0.326703156679355 0.367662827962453 0.23893596442057 0.994769820365564 0.355279322311934 0.816513873719033 53500.3322256758 1873.1786398022 2089155.84530289 978711009529781 296185018325163 162233.720960671 184449249193139 1871548.61347674 4341174882261261 359612293274779 1162031787802126 36265903432083.4 6900911485547757
0.587741212830348 0.403358056799052 0.720231619401037 0.548808692237819 0.934469327120871 0.390520101160151 0.133435885446505 0.596883406549288 0.435568414546945 0.467065841900021 0.569733334243753 0.534654500408849 0.816772157654999 0.51884058852325 0.734012906541701 0.539945082911022 0.0650189543934853 0.544966695197991 0.26413604824703 0.396405878259785 0.445919635885115 0.583258065436511 0.69312812007509 0.399977582209484 0.491982151720334 0.0941737551643241 0.884356864528152 0.23533712685713 0.732642260324416 0.905465348201554 0.595866148631571 0.314747131418448 33047.7516987388 533.735189821356 1377545.60029833 522758064176501 307278642961044 85317.454985017 122232152144031 1258646.65848843 1866582336403357 1220405748917567 2100338149761604 654175640194022 6945351033326748
