alpha_io a_wl_io bio_hum_cn b_wl_io dcatch_dlai_io dqcrit_io dz0v_dh_io f0_io fd_io g_area_io g_root_io g_wood_io gs_nvg_io hw_sw_io kaps_roth knl_io lai_max_io lai_min_io lma_io n_inorg_turnover nmass_io nr_io retran_l_io retran_r_io r_grow_io rootd_ft_io sigl_io sorp tleaf_of_io tlow_io tupp_io l_vg_soil nbp_lnd_sum year nbp_lnd_mean fLuc_lnd_sum fLuc_lnd_mean npp_nlim_lnd_sum npp_nlim_lnd_mean cSoil_lnd_sum cSoil_lnd_mean cVeg_lnd_sum cVeg_lnd_mean landCoverFrac_lnd_sum landCoverFrac_lnd_mean fHarvest_lnd_sum fHarvest_lnd_mean lai_lnd_sum lai_lnd_mean rh_lnd_sum rh_lnd_mean treeFrac_lnd_sum treeFrac_lnd_mean c3PftFrac_lnd_sum c3PftFrac_lnd_mean c4PftFrac_lnd_sum c4PftFrac_lnd_mean shrubFrac_lnd_sum shrubFrac_lnd_mean baresoilFrac_lnd_sum baresoilFrac_lnd_mean residualFrac_lnd_sum residualFrac_lnd_mean Y_char Y_factor
0.902482536549742 0.419068673070716 0.643771766372912 0.466071746145129 0.413301825426975 0.614729304324966 0.42065493778781 0.689444953966876 0.292757071988238 0.32876206897652 0.125923318112657 0.662654105600997 0.432016084098743 0.414422544901617 0.851049251127597 0.790994073473565 0.730817821233254 0.529391897927042 0.389578037229706 0.381150743386194 0.343347146609528 0.777104335939608 0.476542501290923 0.599587197376739 0.342889259273442 0.47741756220659 0.753277507742788 0.517749895183314 0.235324440831286 0.719591047867804 0.542662218015084 0.379530075777629 46041.5447372596 2003 3.47004701292856e-10 810.520419001887 6.10870893868819e-12 2281524.08799275 1.71953306337632e-08 834028504095604 6.28588405504154 603987098220052 4.55211404827123 720884520864954 5.43414595922361 142722.893916792 1.07567014647033e-09 210144624044361 1.58411397944459 2091949.12891969 1.57665470770613e-08 2325888878050062 17.5330351804575 1278387140648671 9.63674873841292 2041799892255289 15.3915131888754 677808815284217 5.1094641348324 6476112327674928 48.818284633147 465772285312127 3.51042028797154 RAN 3
0.533814595615518 0.650204161954424 0.383338825240908 0.659229104603137 0.70187336402936 0.497413806648604 0.456491323437952 0.492251790591097 0.856739510646321 0.494077584937121 0.207676568399019 0.637159777706387 0.261797227052217 0.451214546058372 0.38031304563554 0.529853583944865 0.302742130483397 0.744104236537307 0.187488517388336 0.331423677227188 0.238823520687273 0.841560192883489 0.33452932399247 0.221725230386781 0.625178644777573 0.715817185686178 0.28950009281836 0.476520653993638 0.46596237178816 0.853858202556254 0.474328381555886 0.363335718843816 -419.724581311437 2003 -3.16336916570434e-12 78.1129365884798 5.88719522393821e-13 1569806.15413172 1.1831273661879e-08 823629757230254 6.20751105364851 12049238885258.5 0.0908123861622251 852300043946278 6.42478356499554 80861.4015004413 6.09434080326915e-10 117598945624125 0.886789353499968 1489286.364276 1.12244142311954e-08 65215461386.287 0.000491776321071738 1229964106724742 9.27490522335807 4717223834049061 35.5716103737995 26733387166572.4 0.201590949616862 6821464118710181 51.4392516331648 465772285312127 3.51042028797154 RAN 3
0.266634275616767 0.431157595805855 0.857224671825391 0.299649397518041 0.562140344760748 0.56079303793658 0.506573511994174 0.0546276137049173 0.636494129423601 0.666705596553374 0.745196001801901 0.356517828312874 0.578593134020777 0.316295865094231 0.320294409706403 0.617929778818389 0.461149503602887 0.300302326936198 0.481540871096783 0.729197829269403 0.563278838920315 0.642871451720801 0.785969453198362 0.787592570367737 0.418184589652949 0.92598494511504 0.424619293888827 0.507522178362965 0.341467964632769 0.641865243476985 0.621105407228093 0.552101347959052 29824.3555527913 2003 2.24779417130918e-10 163.345047928451 1.23109465348171e-12 1452198.55278638 1.09448917907342e-08 659807207960266 4.9728175806369 220984056020131 1.66550681101916 763900177442553 5.75840694486356 98062.7694162573 7.39076896820554e-10 141074704492659 1.06345052864954 1324148.08276941 9.97980438212929e-09 2283072537235956 17.2102766785889 476897953601745 3.59495618079464 2946939577130667 22.214644804455 46144434288194.8 0.347846364197548 7046937543761606 53.1212840971328 465772285312127 3.51042028797154 RAN 3
0.29758748640303 0.40868774126464 0.467540698752489 0.707229337913095 0.607113029145082 0.556147787764056 0.198491932102442 0.173421169218907 0.47496996026523 0.632245363931976 0.691388893779431 0.316454099066799 0.544207421307945 0.340080373213589 0.190258879830604 0.479836204965071 0.20461729684384 0.278810762142235 0.18346900728282 0.533724586221984 0.296762965364822 0.689017783990058 0.365988866395737 0.291460205884063 0.42664065338516 0.326407295346346 0.521668620248158 0.799056792088267 0.376339282487028 0.279033777970836 0.363043597471738 0.333189344912282 12453.8760986135 2003 9.38620452506307e-11 66.6580073511534 5.02386313527514e-13 1199097.02939196 9.03732289782584e-09 940275181418834 7.08664121334927 53838086080636.6 0.405765468669683 827626616871614 6.23879012867745 78303.5469039272 5.90156109197166e-10 107925527627160 0.813844106872654 1108272.94838207 8.35280235706451e-09 264814911520308 1.9969145381187 1379904610204920 10.4055755830196 4084724807918488 30.8020658894089 931054710698268 7.02089122135665 6134947000078641 46.262367873137 465772285312127 3.51042028797154 RAN 3
0.461414088679111 0.349568775672434 0.547959643957222 0.403113068495599 0.380367266403322 0.483241321821423 0.306776826061521 0.202904649864316 0.0457369172031224 0.433763438731834 0.720670291208934 0.438228035653118 0.607499873415698 0.263310786302593 0.300312353707736 0.363904255001121 0.448500324175503 0.834476173473106 0.476676212800561 0.413345306324457 0.751328663446322 0.622416988487198 0.52035009052642 0.731466826545299 0.268645781373253 0.44408577418333 0.417201223291484 0.44935896539344 0.567993853204543 0.644743218843564 0.193120239202822 0.530976056765389 40658.5499004048 2003 3.06434287635293e-10 3660.77081419653 2.75904010200132e-11 2617350.39816265 1.97263775200438e-08 1341539122514268 10.1108767122667 673912772948337 5.07912803119161 702719029975264 5.29721070240849 162224.655908535 1.22265051242562e-09 223572116279631 1.68599161604037 2410806.42155789 1.81697023191014e-08 2540218366012996 19.156166914523 1020613024058867 7.69659881657346 1724023083649463 13.0011317082245 556783197252706 4.1987897202046 6953185342009589 52.4350061959443 465772285312127 3.51042028797154 RAN 3
0.571639692412659 0.618309301482991 0.313146444161523 0.475915237801665 0.473440958623399 0.960730776079442 0.545326708377011 0.397010440883935 0.752942982556963 0.648452804295142 0.619989843498782 0.385343956901232 0.580645683924448 0.322642751715336 0.447408780691313 0.497705703314782 0.14060501137927 0.663973076585913 0.372554570344792 0.371203058777596 0.649645259095409 0.638238156984329 0.583608550203275 0.47310530079395 0.970736246652726 0.359311034586933 0.273675562446995 0.280249117109522 0.704037166006142 0.469977966842346 0.564693783922933 0.688669200407663 11903.2064685823 2003 8.97117728918198e-11 70.3231939465998 5.30009995291306e-13 1249447.10148417 9.41679999456824e-09 572565064876400 4.31529329526109 94138163883314.4 0.709498033243698 793462863860070 5.98125663724512 74649.9546393994 5.62619811281159e-10 105611653656730 0.796913269105414 1162823.61722013 8.76393840068554e-09 358795680726717 2.70736306305893 1674207380340420 12.6330568492008 3089674051179716 23.3136931922228 651247805078481 4.91413506202292 7012925680728091 52.9173129833229 465772285312127 3.51042028797154 RAN 3
0.160826582543068 0.653403023939095 0.475496416807669 0.356076252458239 0.2028409181668 0.566984453393046 0.404388758306306 0.562961699616458 0.844684044276147 0.311106635396033 0.52843078222063 0.758150217294704 0.38509658429042 0.296868714969477 0.564455278364012 0.632079683574191 0.222759375121159 0.435037289213151 0.281046818726955 0.723932124743659 0.670511600876648 0.111031746149418 0.469067279176419 0.502369454721814 0.657555900574978 0.563714038987731 0.400477399880257 0.531249468183401 0.848278779305251 0.919985801345641 0.176234108904306 0.51973587036738 9946.48018127474 2003 7.49643697646271e-11 77.6157399495039 5.84972263865112e-13 939242.694289745 7.07885959155828e-09 310008704186404 2.33646543373539 56256496073244.6 0.42399247738274 791614657994898 5.96732447618593 69003.4322744731 5.20063250293338e-10 90413134023767.6 0.682229890066569 860215.166105499 6.48324699932276e-09 491461291109929 3.70841341447876 837102852693161 6.31652402296556 3554285408401056 26.8195345383646 173152536688917 1.3065600280979 7730854434896869 58.3345738596 465772285312127 3.51042028797154 RAN 3
0.55132016747229 0.232006887734084 0.666932721288718 0.53170387766749 0.324232906896813 0.50523070179111 0.258526581236427 0.907225152339718 0.399958464226456 0.677354989410243 0.211996067299289 0.528185432917251 0.471043586087448 0.695684274270038 0.3862265635408 0.767642941304853 0.772805289157271 0.223249013983888 0.46795793628091 0.517347709566997 0.932132865137686 0.354626235303071 0.566929789946731 0.449657759457035 0.434702252106938 0.422281898585962 0.639399668717918 0.295335308693798 0.712539664880642 0.198895188476678 0.447550588646967 0.661571682970669 0.159856309966826 2003 1.20480082513231e-15 0.000110351848194643 8.31696901970105e-19 5.37100446251452 4.04800449201518e-14 1097408584704296 8.27092010714746 71163726.5953297 5.36344899612259e-07 34037259970181.4 2.68978906586776 1.15911892950773 8.73601700794424e-15 435200676.146082 0.000100863588119753 4.0519026084152 3.05382728213073e-14 1060739474.30197 0.00024550041574454 636409708.477861 0.000147292371215553 19649701780.876 0.0045553472549277 424325540.11944 9.82070385525783e-05 211323553328781 48.9093105802836 465772285312127 3.51042028797154 LOWCARBON 2
0.209290027074813 0.63389029266736 0.413135357085295 0.206683154102808 0.778782299404244 0.758905754213571 0.763293876816764 0.192822394871254 0.510981101210537 0.237177241842397 0.666002666433104 0.307188858008033 0.320614530088283 0.663567378995043 0.727740925799229 0.746262770320314 0.485212698468201 0.124122388032986 0.414484991321994 0.393106926238653 0.416566573012627 0.679095786917477 0.459870066814579 0.579679646212703 0.65481482263031 0.494711504060588 0.540020856348122 0.67264890108669 0.485783578347581 0.592123710175632 0.198575518827268 0.640843018480816 17390.3203237293 2003 1.31066908023164e-10 1141.82940905529 8.60570980573514e-12 1077579.05514713 8.12146943124094e-09 336861341434306 2.53884768264358 222382574846653 1.67604713086331 768552271025104 5.7934753959901 72865.1769502207 5.49168345817916e-10 153569284365222 1.15850285123771 986181.810206246 7.43262908366602e-09 2349145748852068 17.721580805161 1239171401320065 9.3481159333667 2935437825564986 22.1444813954179 167655950248714 1.26477220918332 6098671044881055 46.0073931496862 465772285312127 3.51042028797154 RAN 3
0.407348795043195 0.39009456438721 0.387972671109907 0.621950793799539 0.951824433570337 0.570950782493503 0.400849250373708 0.578632747867322 0.556763705383384 0.845563526728237 0.629586281811468 0.457889117549785 0.528915773244535 0.646719600640021 0.0710234191749176 0.425731741563798 0.878828625077976 0.272151859501084 0.0571435891270635 0.591730544997409 0.25246630244699 0.471648205592386 0.647568606948389 0.414088302403593 0.242759259883433 0.41854260975841 0.588347238353451 0.242068907711871 0.418417720595653 0.787810790270272 0.717818231477995 0.447368809088944 16299.9882330009 2003 1.22849321849365e-10 61.0829476292316 4.60368350304622e-13 1523180.02583773 1.14798630866382e-08 1403093655453847 10.5747992943132 17493894528119.7 0.131847523357884 863134538133390 6.50645624056392 89959.148081449 6.78001737055119e-10 198244289913601 1.49521385171421 1416859.80657565 1.06785516593834e-08 68711503106.0082 0.00051824136403113 1366663998308943 10.3077619123418 5017554286226122 37.8437970332612 9181173910857.8 0.0692469801399807 6399362823307517 48.2657832905274 465772285312127 3.51042028797154 RAN 3
0.44913498579904 0.756364009649813 0.523041571596614 0.614850690433519 0.672841719167761 0.402235090614689 0.51441184930702 0.692282677961352 0.542950444565036 0.916402730083924 0.632345831657152 0.551337264473238 0.688829725991606 0.305188393368457 0.432401059214717 0.407973384876279 0.545210842804026 0.728107208105231 0.581612281514253 0.353262311930928 0.326399529517718 0.818689571236818 0.591086204789334 0.8387262664208 0.678091520841539 0.592119375846177 0.61437082271573 0.658846253877198 0.247607108316681 0.833672108872944 0.806890701875504 0.283119174080808 -3972.99137733511 2003 -2.99435367340222e-11 47.7451039167763 3.59844041232389e-13 1569417.63070336 1.18283454487408e-08 766480101796555 5.77678703633048 20945147049631 0.157858832429885 814171337980324 6.13736143172198 73271.4711448023 5.52230493198772e-10 124222672718464 0.936416400429773 1500071.40583197 1.13056986482348e-08 66402554932.3065 0.000500556300297735 888639716574132 6.69875141520439 3925261242146214 29.58943744068 7525104344293.4 0.0567258051105697 7978506731435387 60.1436468138795 465772285312127 3.51042028797154 RAN 3
0.5857996646396 0.67937581699651 0.370860343443675 0.238200461197287 0.339186111525253 0.645942538308618 0.389014475659752 0.448587326070921 0.157340476516105 0.201292637618533 0.382236263241695 0.741719076810949 0.860985385946296 0.717560564415846 0.753293266796417 0.286914963682073 0.285438521592181 0.343087321970822 0.862097147657631 0.668659342909459 0.174424242685692 0.78950169759197 0.547968166872497 0.510171855241165 0.230001395859239 0.233943584502021 0.622410466545057 0.65104330318102 0.655391757814064 0.569570109099891 0.451489796274774 0.505944197183152 31653.5386519913 2003 2.38565556118434e-10 3114.39106563707 2.34724605268501e-11 1873231.77735771 1.41181239044801e-08 592389298983829 4.46470406056152 379426301335820 2.85965015094595 676300563016736 5.09806279170264 124850.133710427 9.4096719825084e-10 167965344146544 1.26741492757647 1713613.71394063 1.29151186896667e-08 2983423766013116 22.5119678653353 1334097681949134 10.0666936773071 1207254487972795 9.10959349473981 105599884610387 0.796826143972179 7156478553909753 54.0005084639669 465772285312127 3.51042028797154 RAN 3
0.655947153978725 0.460323867026546 0.974752535205726 0.425858241038584 0.738503121288759 0.59729761564826 0.788204333454514 0.672991288430388 0.321045501574613 0.77076430700947 0.18975428694817 0.412761169032963 0.465411355724668 0.4640483495023 0.611177562694309 0.686028598407933 0.264307592377409 0.566063768832926 0.566261908039383 0.225199503410596 0.898256385030681 0.473427505113567 0.680115453804706 0.227715796651838 0.9174441622623 0.256433570701587 0.469187023007999 0.680143683597337 0.342408561061065 0.625668554720879 0.453245115953269 0.339828187865724 36776.4555230925 2003 2.77175821016128e-10 555.605140209475 4.18747018188425e-12 1912583.54670419 1.44147092828671e-08 1056757714404497 7.96454369892367 551711107847860 4.15812174137952 761123042245044 5.73747232086741 92527.2275263188 6.97356770552555e-10 215794041551705 1.62670046620245 1782724.25851456 1.34359892211165e-08 2683556691617676 20.2292097128606 1741042777273624 13.1243433651101 2864528997125832 21.5934166743828 485361387268967 3.65875530793061 5025496959080423 37.8832436125276 465772285312127 3.51042028797154 RAN 3
0.697310428400638 0.25080279716363 0.818886010381414 0.742818685498363 0.458132177603951 0.480005632343136 0.69464205225894 0.586193995805812 0.250797622446544 0.197448811210725 0.81739337273138 0.821001821769913 0.554998654201335 0.617025905493817 0.434223629544736 0.398818046932355 0.587392577704839 0.244689427385681 0.734980179917065 0.435975334811281 0.674506635353981 0.28750819982648 0.430227030823516 0.702602086971745 0.777188380870552 0.654783701798625 0.794918646134171 0.45755246270228 0.439117148109978 0.608160727437487 0.279610572224094 0.546500678009074 55148.801804557 2003 4.1564403640355e-10 2119.82322636921 1.5976627840304e-11 1902959.37750349 1.43421740980088e-08 788236128067105 5.94075728190789 564863031772185 4.25724481509111 699699504617355 5.27444889085845 119262.711535472 8.98856062017645e-10 145300538849774 1.09589728130079 1726428.0409371 1.30116973717473e-08 2301271901656290 17.3568359795725 1268690924195332 9.56882159999513 1578825307440764 11.9079418133617 439743705514499 3.31666995289483 7204304810271898 54.3368807696025 465772285312127 3.51042028797154 RAN 3
0.727636824777936 0.679294820864123 0.469031765139193 0.690559328422417 0.549539616484396 0.446098692880193 0.444548506865558 0.641416170074548 0.374368768605157 0.702115134126883 0.137001998513065 0.575161097599011 0.853459139511336 0.448956540049899 0.29559551419579 0.860515030341334 0.602978996367372 0.651505266508564 0.270616350253361 0.875369901148941 0.303764681749031 0.278169935475929 0.0653526892406035 0.65809003245806 0.383641053588652 0.69394334070666 0.299982860082318 0.287849369634461 0.167051119996354 0.618440234156027 0.42567749714891 0.501293401106168 18116.4733028053 2003 1.36539758663495e-10 104.455919808605 7.8726062425361e-13 1445375.9153619 1.08934711167533e-08 608238478977210 4.58415574274822 21392443826810.2 0.161230006994946 787411991856931 5.93564390281715 119852.340518598 9.03299962202378e-10 120816312901857 0.910738550096725 1307302.64562069 9.85284413526321e-09 65272290813.5558 0.000492036133773753 932766346730115 7.03138715125404 3421324742965810 25.7906590672893 123368074880435 0.929974263790868 8322480349422588 62.7365916455238 465772285312127 3.51042028797154 RAN 3
